"2110","","","2025/05/10","車両費","","","課対仕入込10%適格","1630","148","現金","個人用","","対象外","3260","0","ライフ　白銅","","","3","会OL","","0","","no","",""
"2101","","","2025/05/10","事業主貸","","","対象外","1630","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2110","","","2025/04/29","車両費","","","課対仕入込10%適格","2588","235","現金","個人用","","対象外","5177","0","ライフ　白銅","","","3","会OL","","0","","no","",""
"2101","","","2025/04/29","事業主貸","","","対象外","2589","0","","","","対象外","0","0","","","","3","会OL","","","","no","",""
"2000","","","2025/05/15","通信費","","","課対仕入込10%適格","1080","98","クレジットカード","個人用","","対象外","1080","0","カード：ＡＰＰＬＥ　ＣＯＭ　ＢＩＬＬ","","","0","会OL","","0","","no","",""
"2000","","","2025/05/23","通信費","","","課対仕入込10%適格","450","40","クレジットカード","個人用","","対象外","450","0","カード：ＡＰＰＬＥ　ＣＯＭ　ＢＩＬＬ","","","0","会OL","","0","","no","",""
"2000","","","2025/05/27","通信費","","","課対仕入込10%適格","500","45","クレジットカード","個人用","","対象外","500","0","カード：ＡＭＺ＊ＭＵＲＡＧＯＮ．ＣＯＭ","","","0","会OL","","0","","no","",""
"2000","","","2025/05/31","通信費","","","課対仕入込10%適格","3404","309","クレジットカード","個人用","","対象外","3404","0","カード：ドコモ　ゴリヨウリヨウキン　　　　　　　　　０６ガツ","","","0","会OL","","0","","no","",""
"2000","","","2025/06/01","通信費","","","課対仕入込10%適格","120","10","クレジットカード","個人用","","対象外","120","0","カード：ＡＰＰＬＥ　ＣＯＭ　ＢＩＬＬ","","","0","会OL","","0","","no","",""
"2000","","","2025/06/05","通信費","","","課対仕入込10%適格","300","27","クレジットカード","個人用","","対象外","300","0","カード：ＰＡＹＰＡＬ　＊ＷＩＫＩＰＥＤＩＡ　　　　　　　４１","","","0","会OL","","0","","no","",""
"2000","","","2025/06/05","通信費","","","課対仕入込10%適格","600","54","クレジットカード","個人用","","対象外","600","0","カード：ｱﾏｿﾞﾝﾌﾟﾗｲﾑｶｲﾋ","","","0","会OL","","0","","no","",""
"2000","","","2025/06/05","消耗品費","","","課対仕入込10%適格","4290","390","クレジットカード","個人用","","対象外","4290","0","カード：ペイントアンドユ－ル　　　　　　（ラクテン","","","0","会OL","","0","","no","",""
"2000","","","2025/06/08","消耗品費","","","課対仕入込10%適格","1980","180","クレジットカード","個人用","","対象外","1980","0","カード：ダイソ－","","","0","会OL","","0","","no","",""
"2000","","","2025/06/02","消耗品費","","","課対仕入込10%適格","1487","135","クレジットカード","個人用","","対象外","1487","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/06/02","消耗品費","","","課対仕入込10%適格","2594","235","クレジットカード","個人用","","対象外","2594","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/06/03","消耗品費","","","課対仕入込10%適格","4510","410","クレジットカード","個人用","","対象外","4510","0","カード：ＰＡＹＰＡＬ　＊ＡＬＩＰＡＹ　ＥＵＲ　　　　　　３５","","","0","会OL","","0","","no","",""
"2000","","","2025/06/03","消耗品費","","","課対仕入込10%適格","3335","303","クレジットカード","個人用","","対象外","3335","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/06/03","消耗品費","","","課対仕入込10%適格","970","88","クレジットカード","個人用","","対象外","970","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/05/30","消耗品費","","","課対仕入込10%適格","3984","362","クレジットカード","個人用","","対象外","3984","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/05/24","消耗品費","","","課対仕入込10%適格","4155","377","クレジットカード","個人用","","対象外","4155","0","ロイヤルホームセンター南千住","","","0","会OL","","0","","no","",""
"2000","","","2025/05/29","消耗品費","","","課対仕入込10%適格","794","72","クレジットカード","個人用","","対象外","794","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/05/29","消耗品費","","","課対仕入込10%適格","8998","818","クレジットカード","個人用","","対象外","8998","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
"2000","","","2025/05/29","消耗品費","","","課対仕入込10%適格","1987","180","クレジットカード","個人用","","対象外","1987","0","DAISO 三ノ輪店","","","0","会OL","","0","","no","",""
"2000","","","2025/05/29","消耗品費","","","課対仕入込10%適格","823","74","現金","個人用","","対象外","823","0","ロイヤルホームセンター南千住","","","0","会OL","","0","","no","",""
"2000","","","2025/05/29","消耗品費","","","課対仕入込10%適格","2081","189","現金","個人用","","対象外","2081","0","オリンピック三ノ輪店","","","0","会OL","","0","","no","",""
"2000","","","2025/05/15","消耗品費","","","課対仕入込10%適格","2189","199","現金","個人用","","対象外","2189","0","ロイヤルホームセンター南千住","","","0","会OL","","0","","no","",""
"2000","","","2025/05/14","消耗品費","","","課対仕入込10%適格","1478","134","クレジットカード","個人用","","対象外","1478","0","カード：AMAZON.CO.JP","","","0","会OL","","0","","no","",""
